m,U,num_incident,num_detected
0.008697490026177835,2.310129700083158e-06,97487.53006483387,97547.1042449626
0.008697490026177835,2.477076355991709e-06,104324.48724165374,104408.43534623303
0.008697490026177835,2.656087782946684e-06,111811.25770646149,111760.12643106341
0.008697490026177835,2.848035868435805e-06,119736.90001993574,119798.01651363783
0.008697490026177835,3.0538555088334123e-06,128053.30432308432,128259.00364234234
0.008697490026177835,3.2745491628777315e-06,137238.0059438094,137199.15630317645
0.008697490026177835,3.5111917342151275e-06,147001.62929759262,146926.5198338082
0.008697490026177835,3.764935806792471e-06,157415.33405485743,157390.59501116344
0.008697490026177835,4.037017258596558e-06,168502.0490505213,168612.70982290464
0.008697490026177835,4.328761281083061e-06,180243.2815125959,180233.81303963249
0.008697490026177835,4.641588833612782e-06,192878.98133127368,193063.48402110368
0.008697490026177835,4.977023564332114e-06,206299.71931677617,206781.96299278902
0.008697490026177835,5.336699231206313e-06,220945.19474291324,220918.8192746177
0.008697490026177835,5.72236765935022e-06,236302.01065444478,236093.48094130997
0.008697490026177835,6.1359072734131755e-06,252726.19769392975,252667.8311228987
0.008697490026177835,6.579332246575683e-06,270471.4980610891,270131.92468398105
0.008697490026177835,7.0548023107186455e-06,289275.5828707436,289268.18255297514
0.008697490026177835,7.564633275546291e-06,309080.94559414923,309298.17168614414
0.008697490026177835,8.111308307896873e-06,330644.6720488407,330230.901308825
0.008697490026177835,8.697490026177835e-06,352664.8354300149,353158.3153103873
0.008697490026177835,9.3260334688322e-06,377240.4351099913,377333.27731618827
0.008697490026177835,1e-05,402819.7887868833,403412.7814386853
0.008697490026177835,1.072267222010323e-05,430246.9308882271,430309.3492751024
0.008697490026177835,1.1497569953977357e-05,459637.96008218545,459684.17465188855
0.008697490026177835,1.2328467394420658e-05,490530.14804463007,490558.66744237306
0.008697490026177835,1.3219411484660286e-05,523261.4067672678,523593.5951556921
0.008697490026177835,1.4174741629268048e-05,559199.2132225583,559351.5042222675
0.008697490026177835,1.5199110829529332e-05,596223.5053826721,596620.7352384453
0.008697490026177835,1.6297508346206434e-05,635572.9410199145,635442.5791736249
0.008697490026177835,1.747528400007683e-05,677444.8409172563,677037.9803381308
0.008697490026177835,1.873817422860383e-05,722430.7865386672,722206.7355335574
0.008697490026177835,2.0092330025650458e-05,768472.625663622,769558.9937985885
0.008697490026177835,2.1544346900318867e-05,817550.8185264422,819153.1394044448
0.008697490026177835,2.310129700083158e-05,872184.2728333967,872358.0941355589
0.008697490026177835,2.477076355991714e-05,927242.4020384345,928801.0241613536
0.008697490026177835,2.656087782946684e-05,987209.8663076077,987765.843359492
0.008697490026177835,2.8480358684358048e-05,1049281.8007322885,1051467.125436536
0.008697490026177835,3.053855508833412e-05,1116846.4563935671,1114461.426188452
0.008697490026177835,3.274549162877732e-05,1186774.408901231,1188011.973483173
0.008697490026177835,3.511191734215127e-05,1260790.7339302218,1261730.23755268
0.008697490026177835,3.7649358067924715e-05,1338298.9517152605,1340415.4978517513
0.008697490026177835,4.037017258596558e-05,1423176.8385768842,1424954.9482923187
0.008697490026177835,4.328761281083062e-05,1512611.0820860283,1509296.9126232043
0.008697490026177835,4.641588833612782e-05,1602782.1794694597,1603156.4972234932
0.008697490026177835,4.977023564332114e-05,1701077.7319300356,1701564.0934588565
0.008697490026177835,5.3366992312063123e-05,1802805.2403006845,1803776.9774098396
0.008697490026177835,5.72236765935022e-05,1914976.1175530856,1916074.2056993528
0.008697490026177835,6.135907273413175e-05,2029966.4958248981,2026517.960575737
0.008697490026177835,6.579332246575683e-05,2150004.338015269,2150729.5783929103
0.008697490026177835,7.054802310718646e-05,2279203.4230235675,2277495.6741286255
0.008697490026177835,7.56463327554629e-05,2416592.556621779,2414609.090522127
0.008697490026177835,8.111308307896872e-05,2559105.158188877,2557653.396370062
0.008697490026177835,8.697490026177834e-05,2711670.855004008,2712277.407841507
0.008697490026177835,9.326033468832199e-05,2872790.438491687,2875563.255926334
0.008697490026177835,0.0001,3041734.152532235,3043665.8358418588
0.008697490026177835,0.00010722672220103231,3222128.9573427592,3216480.988004419
0.008697490026177835,0.00011497569953977356,3416107.589756634,3414818.4186675455
0.008697490026177835,0.0001232846739442066,3609135.8884468987,3621211.0842401227
0.008697490026177835,0.00013219411484660288,3828557.042848852,3832840.716927926
0.008697490026177835,0.00014174741629268049,4057549.033449895,4053144.3194071986
0.008697490026177835,0.0001519911082952933,4301678.198008383,4298572.476927799
0.008697490026177835,0.0001629750834620645,4562163.244377034,4558727.868252425
0.008697490026177835,0.00017475284000076848,4833585.533348599,4832755.878335041
0.008697490026177835,0.0001873817422860385,5116747.301611705,5137488.282570697
0.008697490026177835,0.00020092330025650479,5431902.32283207,5427582.143798167
0.008697490026177835,0.00021544346900318845,5756235.418028408,5757304.477428714
0.008697490026177835,0.00023101297000831605,6114691.575053228,6109427.518688402
0.008697490026177835,0.0002477076355991711,6498243.4101106785,6479689.23420219
0.008697490026177835,0.00026560877829466864,6879545.2216874985,6867326.756757311
0.008697490026177835,0.0002848035868435802,7308837.281644299,7299791.722593028
0.008697490026177835,0.0003053855508833416,7743616.758344466,7752631.34895402
0.008697490026177835,0.00032745491628777284,8226036.964707441,8230311.76586351
0.008697490026177835,0.0003511191734215131,8738677.638811491,8723934.710173812
0.008697490026177835,0.00037649358067924675,9287386.65704237,9301228.913075462
0.008697490026177835,0.0004037017258596554,9871865.840121461,9868188.995804094
0.008697490026177835,0.0004328761281083057,10476438.06200768,10461286.716523856
0.008697490026177835,0.0004641588833612782,11134363.802703155,11133746.691096583
0.008697490026177835,0.0004977023564332114,11829453.647954715,11851541.892630467
0.008697490026177835,0.0005336699231206312,12580489.667380117,12578310.477519808
0.008697490026177835,0.0005722367659350221,13393084.218846513,13397746.278400794
0.008697490026177835,0.0006135907273413176,14249345.813787503,14225519.793788645
0.008697490026177835,0.0006579332246575682,15127449.572143164,15152326.319056027
0.008697490026177835,0.0007054802310718645,16083960.716789939,16126719.646155441
0.008697490026177835,0.000756463327554629,17118637.14964886,17151298.77602618
0.008697490026177835,0.0008111308307896872,18169932.016436614,18211558.80053001
0.008697490026177835,0.0008697490026177834,19371000.717837855,19388751.57955793
0.008697490026177835,0.0009326033468832199,20641127.975473326,20641170.432178847
0.008697490026177835,0.001,21917487.92251441,21996406.767432444
0.009770099572992247,1e-06,42197.71271204988,42227.861408855155
0.009770099572992247,1.0722672220103232e-06,45208.53960836794,45296.12238859988
0.009770099572992247,1.1497569953977357e-06,48505.08717989853,48454.867288285095
0.009770099572992247,1.232846739442066e-06,51919.3473097152,51953.32067318151
0.009770099572992247,1.3219411484660288e-06,55537.93103458185,55608.21229574899
0.009770099572992247,1.4174741629268049e-06,59635.01228944235,59636.19952308152
0.009770099572992247,1.519911082952933e-06,63805.25806945859,63889.8611101082
0.009770099572992247,1.6297508346206435e-06,68364.28865328828,68342.0009743366
0.009770099572992247,1.747528400007683e-06,73109.37439104682,73147.12111536908
0.009770099572992247,1.873817422860383e-06,78271.30355701603,78267.64308293941
0.009770099572992247,2.0092330025650458e-06,83738.38657095269,83827.22591173077
0.009770099572992247,2.1544346900318822e-06,89738.91093856623,89698.41963853611
0.009770099572992247,2.310129700083158e-06,96111.10785898248,95995.30408304765
0.009770099572992247,2.477076355991709e-06,102706.82116402664,102759.83363707508
0.009770099572992247,2.656087782946684e-06,109905.34755299165,109910.72662316206
0.009770099572992247,2.848035868435805e-06,117654.58392412217,117635.6251719362
0.009770099572992247,3.0538555088334123e-06,125954.00505212504,125808.0364602684
0.009770099572992247,3.2745491628777315e-06,134570.64048443502,134762.9494743351
0.009770099572992247,3.5111917342151275e-06,144045.34684478893,144040.39172269293
0.009770099572992247,3.764935806792471e-06,153908.20836666942,153949.7479754472
0.009770099572992247,4.037017258596558e-06,164439.64087847335,164429.25316124054
0.009770099572992247,4.328761281083061e-06,175863.51641037242,175888.0340662433
0.009770099572992247,4.641588833612782e-06,187686.26539348005,187857.306858631
0.009770099572992247,4.977023564332114e-06,200572.0889626003,200489.2532069112
0.009770099572992247,5.336699231206313e-06,214285.36772899516,214136.37261566988
0.009770099572992247,5.72236765935022e-06,228995.28832470358,228777.7189186176
0.009770099572992247,6.1359072734131755e-06,244306.67664542713,244254.3775524481
0.009770099572992247,6.579332246575683e-06,260529.90099002482,260602.3633312019
0.009770099572992247,7.0548023107186455e-06,277763.61703196535,278350.56425603083
0.009770099572992247,7.564633275546291e-06,296487.2370236799,296552.03027532983
0.009770099572992247,8.111308307896873e-06,316472.9982645285,315908.29490113584
0.009770099572992247,8.697490026177835e-06,337080.4936676711,337332.83636037086
0.009770099572992247,9.3260334688322e-06,359765.9353909793,359321.1121920399
0.009770099572992247,1e-05,383013.3152050755,382854.3405813389
0.009770099572992247,1.072267222010323e-05,407566.4415264677,407467.54634130903
0.009770099572992247,1.1497569953977357e-05,433696.17119643756,434031.9843118295
0.009770099572992247,1.2328467394420658e-05,462046.54565128806,462716.4377152234
0.009770099572992247,1.3219411484660286e-05,491698.4401746636,490897.0151870788
0.009770099572992247,1.4174741629268048e-05,522823.50298148784,523204.887141097
0.009770099572992247,1.5199110829529332e-05,555925.4260455865,556152.4810054518
0.009770099572992247,1.6297508346206434e-05,590269.324048636,590004.5950666864
0.009770099572992247,1.747528400007683e-05,627761.810610675,628524.5598715913
0.009770099572992247,1.873817422860383e-05,666744.7075842766,667423.4325068472
0.009770099572992247,2.0092330025650458e-05,708072.7592430841,709180.6595730166
0.009770099572992247,2.1544346900318867e-05,751920.3418753899,751143.6573455787
0.009770099572992247,2.310129700083158e-05,798174.1759549166,796411.2452366856
0.009770099572992247,2.477076355991714e-05,845109.4474154597,846528.8086127837
0.009770099572992247,2.656087782946684e-05,897159.323874223,896891.9568388914
0.009770099572992247,2.8480358684358048e-05,950402.8332139773,950938.1191193019
0.009770099572992247,3.053855508833412e-05,1008938.0360762791,1009844.5990303336
0.009770099572992247,3.274549162877732e-05,1068246.7335940637,1070780.8710339882
0.009770099572992247,3.511191734215127e-05,1133786.8141603353,1132908.2433769607
0.009770099572992247,3.7649358067924715e-05,1201548.2925912288,1200716.3904144426
0.009770099572992247,4.037017258596558e-05,1271511.261103274,1273042.6607019913
0.009770099572992247,4.328761281083062e-05,1349514.9920646467,1351419.835577613
0.009770099572992247,4.641588833612782e-05,1427624.3380864803,1429874.1650131792
0.009770099572992247,4.977023564332114e-05,1514732.284255847,1511941.2236717257
0.009770099572992247,5.3366992312063123e-05,1605670.4422914418,1604910.882738377
0.009770099572992247,5.72236765935022e-05,1701093.4665150635,1700149.931005948
0.009770099572992247,6.135907273413175e-05,1795499.47149417,1801395.6135475384
0.009770099572992247,6.579332246575683e-05,1907568.5634544082,1907703.8474130617
0.009770099572992247,7.054802310718646e-05,2021839.8537113548,2020441.5254446892
0.009770099572992247,7.56463327554629e-05,2141112.2058826834,2141258.766026649
0.009770099572992247,8.111308307896872e-05,2266658.303983782,2268706.0764268646
0.009770099572992247,8.697490026177834e-05,2401634.2177846814,2404161.334146465
0.009770099572992247,9.326033468832199e-05,2549651.9368027295,2550091.3754544905
0.009770099572992247,0.0001,2703785.087528252,2704092.855825439
0.009770099572992247,0.00010722672220103231,2871485.0091548297,2871187.424980692
0.009770099572992247,0.00011497569953977356,3046034.0615983764,3041458.0243344232
0.009770099572992247,0.0001232846739442066,3228403.3670707094,3227588.2682219483
0.009770099572992247,0.00013219411484660288,3428378.4370755693,3426226.32624869
0.009770099572992247,0.00014174741629268049,3635687.6097830697,3628299.3027224788
0.009770099572992247,0.0001519911082952933,3861322.0223023035,3864549.856227288
0.009770099572992247,0.0001629750834620645,4101005.6342528905,4106619.85644236
0.009770099572992247,0.00017475284000076848,4347901.356029267,4355618.250991215
0.009770099572992247,0.0001873817422860385,4610877.248161544,4616763.976990873
0.009770099572992247,0.00020092330025650479,4912700.663309115,4913750.000736534
0.009770099572992247,0.00021544346900318845,5211921.063940259,5212813.828606894
0.009770099572992247,0.00023101297000831605,5549382.396617905,5545207.020252682
0.009770099572992247,0.0002477076355991711,5894534.444059966,5895608.980022557
0.009770099572992247,0.00026560877829466864,6261443.295627773,6255582.6336466065
0.009770099572992247,0.0002848035868435802,6649700.094568019,6666393.160007573
0.009770099572992247,0.0003053855508833416,7067763.570537567,7098835.248413632
0.009770099572992247,0.00032745491628777284,7536770.109556706,7529480.861292316
0.009770099572992247,0.0003511191734215131,8020783.550116698,8006343.396902506
0.009770099572992247,0.00037649358067924675,8527097.747465795,8517129.423187489
0.009770099572992247,0.0004037017258596554,9069025.405048018,9069504.634970855
0.009770099572992247,0.0004328761281083057,9647908.574616864,9668982.51917054
0.009770099572992247,0.0004641588833612782,10283281.09621964,10255224.836479329
0.009770099572992247,0.0004977023564332114,10925807.669130635,10918444.414593833
0.009770099572992247,0.0005336699231206312,11601713.176868107,11604885.13739873
0.009770099572992247,0.0005722367659350221,12389455.511164788,12381844.988205357
0.009770099572992247,0.0006135907273413176,13141219.216901857,13173028.509846432
0.009770099572992247,0.0006579332246575682,13990354.111650439,13981289.668966671
0.009770099572992247,0.0007054802310718645,14882714.0437998,14921457.33631003
0.009770099572992247,0.000756463327554629,15833063.716676021,15866293.692805897
0.009770099572992247,0.0008111308307896872,16870403.58493031,16829559.23654408
0.009770099572992247,0.0008697490026177834,17927688.123749416,17918370.764457766
0.009770099572992247,0.0009326033468832199,19062501.34167291,19023885.99877742
0.009770099572992247,0.001,20224544.582607545,20261140.162118997
0.010974987654930568,1e-06,41723.71672998578,41762.337194198655
0.010974987654930568,1.0722672220103232e-06,44691.896164280995,44655.76326083858
0.010974987654930568,1.1497569953977357e-06,47799.45070321241,47798.34357379452
0.010974987654930568,1.232846739442066e-06,51044.47386424876,51163.49112724039
0.010974987654930568,1.3219411484660288e-06,54709.67521355415,54696.15943451773
0.010974987654930568,1.4174741629268049e-06,58429.38134536135,58538.06755373401
0.010974987654930568,1.519911082952933e-06,62586.13256315232,62653.241717597215
0.010974987654930568,1.6297508346206435e-06,66996.96552769591,67001.05569925989
0.010974987654930568,1.747528400007683e-06,71590.14666494205,71574.36631347131
0.010974987654930568,1.873817422860383e-06,76604.39383239557,76537.33821428262
0.010974987654930568,2.0092330025650458e-06,81863.22689484271,81790.4831437797
0.010974987654930568,2.1544346900318822e-06,87459.98261179998,87515.60494967646
0.010974987654930568,2.310129700083158e-06,93401.39064718132,93475.84294810463
0.010974987654930568,2.477076355991709e-06,99808.71986245984,99846.62933738028
0.010974987654930568,2.656087782946684e-06,106682.63507410862,106601.02318237795
0.010974987654930568,2.848035868435805e-06,113864.65158329724,113789.04503263443
0.010974987654930568,3.0538555088334123e-06,121381.42355319126,121488.52144814406
0.010974987654930568,3.2745491628777315e-06,129613.94481164173,129782.84531090125
0.010974987654930568,3.5111917342151275e-06,138338.1098278155,138314.78474487396
0.010974987654930568,3.764935806792471e-06,147558.17711835302,147736.13101017856
0.010974987654930568,4.037017258596558e-06,157504.44042285156,157533.86534155565
0.010974987654930568,4.328761281083061e-06,167687.6887433823,167692.1693365692
0.010974987654930568,4.641588833612782e-06,178737.97318877818,178669.03376981735
0.010974987654930568,4.977023564332114e-06,190604.41025182398,190606.2568617028
0.010974987654930568,5.336699231206313e-06,203034.2820884102,202811.4409054999
0.010974987654930568,5.72236765935022e-06,216270.72743764002,216011.87859116937
0.010974987654930568,6.1359072734131755e-06,230055.15139814673,230124.15219466735
0.010974987654930568,6.579332246575683e-06,244612.50298484342,244829.1447159944
0.010974987654930568,7.0548023107186455e-06,260325.6031325721,260107.77937379255
0.010974987654930568,7.564633275546291e-06,277136.9339976575,276464.6002411675
0.010974987654930568,8.111308307896873e-06,293823.4901055355,294284.45694347477
0.010974987654930568,8.697490026177835e-06,312210.84348150936,312410.10078855057
0.010974987654930568,9.3260334688322e-06,331661.6607225892,331869.24380136526
0.010974987654930568,1e-05,352582.71333881497,352129.50780925615
0.010974987654930568,1.072267222010323e-05,374098.45955727325,374079.27785969205
0.010974987654930568,1.1497569953977357e-05,396730.65242123936,396714.4222248219
0.010974987654930568,1.2328467394420658e-05,421711.79164943646,421196.6205630542
0.010974987654930568,1.3219411484660286e-05,445971.4998448337,447339.0180280705
0.010974987654930568,1.4174741629268048e-05,473994.79566298536,474282.6553136735
0.010974987654930568,1.5199110829529332e-05,502747.21159463614,501395.43686801236
0.010974987654930568,1.6297508346206434e-05,531778.3375565422,532974.3950563539
0.010974987654930568,1.747528400007683e-05,565138.1200603269,565350.3317841007
0.010974987654930568,1.873817422860383e-05,597588.5005108949,598336.1710236458
0.010974987654930568,2.0092330025650458e-05,633868.9584818553,634162.3941942095
0.010974987654930568,2.1544346900318867e-05,671165.961497426,671193.3537621128
0.010974987654930568,2.310129700083158e-05,712290.306531189,711483.76897151
0.010974987654930568,2.477076355991714e-05,752739.06496936,754989.8113621301
0.010974987654930568,2.656087782946684e-05,798061.7075620785,799168.0657780739
0.010974987654930568,2.8480358684358048e-05,846861.3218631172,845248.2067893172
0.010974987654930568,3.053855508833412e-05,894781.3052374048,895186.520932302
0.010974987654930568,3.274549162877732e-05,949624.8648276755,949236.0572867626
0.010974987654930568,3.511191734215127e-05,1004819.5279735475,1006210.1461104982
0.010974987654930568,3.7649358067924715e-05,1066670.5683815945,1065148.8306265736
0.010974987654930568,4.037017258596558e-05,1130582.9408490527,1129589.5800915533
0.010974987654930568,4.328761281083062e-05,1198827.483262007,1195679.142888383
0.010974987654930568,4.641588833612782e-05,1267064.440370724,1269584.7710530255
0.010974987654930568,4.977023564332114e-05,1345132.9533949927,1346932.574382597
0.010974987654930568,5.3366992312063123e-05,1428168.4015308977,1427243.0418913579
0.010974987654930568,5.72236765935022e-05,1511249.030384095,1514901.71586131
0.010974987654930568,6.135907273413175e-05,1606257.753919781,1606524.1218406376
0.010974987654930568,6.579332246575683e-05,1701017.6102042957,1705951.7604927954
0.010974987654930568,7.054802310718646e-05,1808845.7952822715,1809081.8559420928
0.010974987654930568,7.56463327554629e-05,1922234.3819495533,1920190.0739412217
0.010974987654930568,8.111308307896872e-05,2035245.7851477384,2037264.3295814511
0.010974987654930568,8.697490026177834e-05,2162596.5885762405,2162112.65326539
0.010974987654930568,9.326033468832199e-05,2302282.6876398586,2303865.5894472417
0.010974987654930568,0.0001,2446751.9848033157,2444024.366916779
0.010974987654930568,0.00010722672220103231,2592804.2175981044,2599680.444081848
0.010974987654930568,0.00011497569953977356,2765445.583908149,2761895.922690907
0.010974987654930568,0.0001232846739442066,2932055.118563125,2933250.607793881
0.010974987654930568,0.00013219411484660288,3117257.767713722,3118363.8570656246
0.010974987654930568,0.00014174741629268049,3314592.251860152,3312320.9593323558
0.010974987654930568,0.0001519911082952933,3522350.146870553,3522328.5014528246
0.010974987654930568,0.0001629750834620645,3747531.7915632552,3746315.2539266385
0.010974987654930568,0.00017475284000076848,3978168.6959083844,3979857.2181432117
0.010974987654930568,0.0001873817422860385,4237750.890202352,4237629.493960256
0.010974987654930568,0.00020092330025650479,4523363.269782706,4522678.2666918915
0.010974987654930568,0.00021544346900318845,4806548.502098557,4792421.745355094
0.010974987654930568,0.00023101297000831605,5114846.07769001,5119507.18176638
0.010974987654930568,0.0002477076355991711,5441768.441340752,5439564.007605507
0.010974987654930568,0.00026560877829466864,5790390.823613256,5787120.870403636
0.010974987654930568,0.0002848035868435802,6156776.469815238,6156786.120251903
0.010974987654930568,0.0003053855508833416,6540302.319782747,6547952.54989091
0.010974987654930568,0.00032745491628777284,6956444.150713322,6956162.260032581
0.010974987654930568,0.0003511191734215131,7427340.829334543,7446754.172615317
0.010974987654930568,0.00037649358067924675,7898823.209457814,7915555.01589491
0.010974987654930568,0.0004037017258596554,8380570.077279466,8386433.414646361
0.010974987654930568,0.0004328761281083057,8919641.928056996,8921490.262227707
0.010974987654930568,0.0004641588833612782,9490104.281176215,9486018.003790071
0.010974987654930568,0.0004977023564332114,10078813.234695755,10083609.566920323
0.010974987654930568,0.0005336699231206312,10704978.345849607,10730712.354099313
0.010974987654930568,0.0005722367659350221,11390642.56034774,11374198.552878616
0.010974987654930568,0.0006135907273413176,12085614.084138427,12097729.30323734
0.010974987654930568,0.0006579332246575682,12790699.427024938,12841115.822119474
0.010974987654930568,0.0007054802310718645,13632695.23293355,13614098.876239156
0.010974987654930568,0.000756463327554629,14436582.72329401,14425337.274580942
0.010974987654930568,0.0008111308307896872,15328992.243365508,15300692.645928513
0.010974987654930568,0.0008697490026177834,16245442.799145963,16260587.067322824
0.010974987654930568,0.0009326033468832199,17167412.023175757,17183673.945217233
0.010974987654930568,0.001,18183111.542101797,18174255.8778059
0.012328467394420659,1e-06,40756.48945939706,40770.94819241475
0.012328467394420659,1.0722672220103232e-06,43542.045791377954,43524.13889453582
0.012328467394420659,1.1497569953977357e-06,46521.9682804549,46554.791734604536
0.012328467394420659,1.232846739442066e-06,49666.13923292283,49647.15031676806
0.012328467394420659,1.3219411484660288e-06,53048.66916848919,53022.20717280476
0.012328467394420659,1.4174741629268049e-06,56690.531077036765,56699.24477507785
0.012328467394420659,1.519911082952933e-06,60545.41021734238,60537.82095059166
0.012328467394420659,1.6297508346206435e-06,64540.324283707654,64591.27906488792
0.012328467394420659,1.747528400007683e-06,68865.19657442211,68907.82943859584
0.012328467394420659,1.873817422860383e-06,73450.09025252021,73552.90867124495
0.012328467394420659,2.0092330025650458e-06,78420.27765025527,78312.67407867879
0.012328467394420659,2.1544346900318822e-06,83496.08049658849,83521.65749436874
0.012328467394420659,2.310129700083158e-06,89047.34125406927,89028.16320253842
0.012328467394420659,2.477076355991709e-06,94885.9063081884,94786.97182030456
0.012328467394420659,2.656087782946684e-06,100973.65204058881,100892.04647997231
0.012328467394420659,2.848035868435805e-06,107474.44118286468,107556.43608479486
0.012328467394420659,3.0538555088334123e-06,114214.57955857659,114452.91205730128
0.012328467394420659,3.2745491628777315e-06,121933.45569313219,121984.90861711538
0.012328467394420659,3.5111917342151275e-06,129580.30147101176,129589.83595000592
0.012328467394420659,3.764935806792471e-06,137776.73335800786,137673.70132645898
0.012328467394420659,4.037017258596558e-06,146310.4666695038,146361.01587692276
0.012328467394420659,4.328761281083061e-06,155570.17683476122,155448.76680753124
0.012328467394420659,4.641588833612782e-06,164964.77257837483,165316.1912636571
0.012328467394420659,4.977023564332114e-06,175671.49838091142,175406.89571608324
0.012328467394420659,5.336699231206313e-06,186460.29311786228,186260.4184207345
0.012328467394420659,5.72236765935022e-06,197541.76309596287,197725.43879979016
0.012328467394420659,6.1359072734131755e-06,209494.61409132503,209533.91942848687
0.012328467394420659,6.579332246575683e-06,222598.89770823618,222438.83255730622
0.012328467394420659,7.0548023107186455e-06,235944.95223363052,236154.84651877807
0.012328467394420659,7.564633275546291e-06,249893.80806752373,249988.5406212113
0.012328467394420659,8.111308307896873e-06,265036.7325277091,265284.01038266666
0.012328467394420659,8.697490026177835e-06,280800.0715970535,281052.1127018222
0.012328467394420659,9.3260334688322e-06,297682.9674348167,297924.01208844385
0.012328467394420659,1e-05,315293.8005242121,315801.9561562831
0.012328467394420659,1.072267222010323e-05,334097.67216206907,334371.3677245225
0.012328467394420659,1.1497569953977357e-05,353834.9197368384,354170.0938754066
0.012328467394420659,1.2328467394420658e-05,375336.6797296533,374799.1289773104
0.012328467394420659,1.3219411484660286e-05,397552.4424940846,397384.44067206106
0.012328467394420659,1.4174741629268048e-05,421268.8491424897,420990.92755717837
0.012328467394420659,1.5199110829529332e-05,445929.3858288089,445841.2704256038
0.012328467394420659,1.6297508346206434e-05,471619.5396416987,472768.8458623861
0.012328467394420659,1.747528400007683e-05,500208.8071096534,501119.60666450846
0.012328467394420659,1.873817422860383e-05,531068.2939415688,530036.1131119668
0.012328467394420659,2.0092330025650458e-05,562473.4847559332,561361.5895518442
0.012328467394420659,2.1544346900318867e-05,596126.7835349786,594826.7914127429
0.012328467394420659,2.310129700083158e-05,632202.137122292,631463.6476697329
0.012328467394420659,2.477076355991714e-05,670244.130385796,670676.1418213731
0.012328467394420659,2.656087782946684e-05,711211.2452670971,710759.965583538
0.012328467394420659,2.8480358684358048e-05,754269.0334465596,753690.4322460304
0.012328467394420659,3.053855508833412e-05,798268.0478830581,798625.284908518
0.012328467394420659,3.274549162877732e-05,849356.6600631621,847075.7478221543
0.012328467394420659,3.511191734215127e-05,899127.4980066826,901329.0318081619
0.012328467394420659,3.7649358067924715e-05,954953.5107698863,956437.8357813373
0.012328467394420659,4.037017258596558e-05,1012996.3481251571,1013636.9810053736
0.012328467394420659,4.328761281083062e-05,1075683.126459402,1077750.165674175
0.012328467394420659,4.641588833612782e-05,1144661.773179213,1144927.554860784
0.012328467394420659,4.977023564332114e-05,1217969.133488813,1214271.1407850087
0.012328467394420659,5.3366992312063123e-05,1290976.3827019932,1294631.6554185872
0.012328467394420659,5.72236765935022e-05,1371909.0001092632,1373264.3595658145
0.012328467394420659,6.135907273413175e-05,1459326.1259954995,1459742.650964752
0.012328467394420659,6.579332246575683e-05,1553049.2509559845,1554301.1313475904
0.012328467394420659,7.054802310718646e-05,1649140.6425193911,1650929.6606432125
0.012328467394420659,7.56463327554629e-05,1752089.3588619886,1755894.373904194
0.012328467394420659,8.111308307896872e-05,1866401.295097475,1865974.0088892314
0.012328467394420659,8.697490026177834e-05,1987662.7250486438,1985402.9117609467
0.012328467394420659,9.326033468832199e-05,2113470.0250613233,2115760.2852771194
0.012328467394420659,0.0001,2248485.654399971,2247749.275106747
0.012328467394420659,0.00010722672220103231,2395281.0202145143,2390466.491233484
0.012328467394420659,0.00011497569953977356,2547982.2123525557,2542232.7132230806
0.012328467394420659,0.0001232846739442066,2703809.80448314,2701794.249985241
0.012328467394420659,0.00013219411484660288,2878803.002272306,2882721.7789993784
0.012328467394420659,0.00014174741629268049,3066691.7156098187,3067642.88946116
0.012328467394420659,0.0001519911082952933,3258417.009474809,3260846.425738885
0.012328467394420659,0.0001629750834620645,3466642.1453503557,3469662.2091152826
0.012328467394420659,0.00017475284000076848,3688325.0195601373,3688339.4695542846
0.012328467394420659,0.0001873817422860385,3924424.8100383603,3927478.589145655
0.012328467394420659,0.00020092330025650479,4172347.0091090356,4178300.802832272
0.012328467394420659,0.00021544346900318845,4436430.276197964,4440082.025132914
0.012328467394420659,0.00023101297000831605,4712883.264777498,4718965.176188545
0.012328467394420659,0.0002477076355991711,5014126.907574824,5017644.205647373
0.012328467394420659,0.00026560877829466864,5322443.408145479,5320895.720454779
0.012328467394420659,0.0002848035868435802,5658919.86189383,5655503.673264398
0.012328467394420659,0.0003053855508833416,6012285.111829255,6016612.881265222
0.012328467394420659,0.00032745491628777284,6385570.857072888,6379114.87481717
0.012328467394420659,0.0003511191734215131,6794336.078252912,6784117.589310502
0.012328467394420659,0.00037649358067924675,7217038.367014543,7186060.394202867
0.012328467394420659,0.0004037017258596554,7630430.865489526,7626481.259735556
0.012328467394420659,0.0004328761281083057,8083602.689180547,8070005.595883007
0.012328467394420659,0.0004641588833612782,8582527.185769912,8539372.098743873
0.012328467394420659,0.0004977023564332114,9034218.032418694,9034706.134936472
0.012328467394420659,0.0005336699231206312,9580422.468892386,9595906.256745132
0.012328467394420659,0.0005722367659350221,10115984.623215443,10132581.377649091
0.012328467394420659,0.0006135907273413176,10719226.718301015,10698501.639993211
0.012328467394420659,0.0006579332246575682,11287345.129752299,11287383.342033543
0.012328467394420659,0.0007054802310718645,11891524.768854193,11910014.48450133
0.012328467394420659,0.000756463327554629,12570724.154376352,12551761.288487578
0.012328467394420659,0.0008111308307896872,13205044.263099104,13239316.824889025
0.012328467394420659,0.0008697490026177834,13888723.172580792,13921016.146101905
0.012328467394420659,0.0009326033468832199,14629881.23840104,14605955.29319243
0.012328467394420659,0.001,15319447.871028826,15356585.773606015
0.013848863713938717,1e-06,39022.95821689533,39003.058926290716
